<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.12.30	07:00:00	21466.35	21467.75	21464.75	21465.15	69	0	150
2024.12.30	07:01:00	21464.95	21466.45	21463.65	21463.65	54	0	170
2024.12.30	07:02:00	21463.05	21464.15	21460.45	21461.55	71	0	190
2024.12.30	07:03:00	21461.75	21462.35	21457.75	21458.75	53	0	190
2024.12.30	07:04:00	21459.15	21461.95	21458.45	21459.85	64	0	210
2024.12.30	07:05:00	21459.95	21465.15	21459.95	21464.95	49	0	190
2024.12.30	07:06:00	21465.15	21467.25	21463.25	21463.65	54	0	210
2024.12.30	07:07:00	21463.85	21465.45	21463.85	21464.75	49	0	200
2024.12.30	07:08:00	21464.75	21465.85	21464.25	21465.05	57	0	180
2024.12.30	07:09:00	21465.35	21466.65	21465.05	21466.15	44	0	170
2024.12.30	07:10:00	21466.15	21467.65	21465.95	21467.25	49	0	160
2024.12.30	07:11:00	21467.05	21467.65	21459.15	21459.15	56	0	160
2024.12.30	07:12:00	21458.45	21460.05	21456.85	21457.15	60	0	180
2024.12.30	07:13:00	21457.05	21460.25	21456.55	21459.25	39	0	180
2024.12.30	07:14:00	21459.75	21460.75	21456.85	21456.85	50	0	190
2024.12.30	07:15:00	21457.45	21457.95	21455.85	21455.95	38	0	200
2024.12.30	07:16:00	21455.85	21460.15	21455.85	21459.65	54	0	170
2024.12.30	07:17:00	21458.65	21460.05	21458.35	21459.15	40	0	170
2024.12.30	07:18:00	21459.35	21460.45	21459.15	21459.35	28	0	160
2024.12.30	07:19:00	21459.45	21461.75	21459.25	21461.15	42	0	160
2024.12.30	07:20:00	21460.15	21460.15	21457.25	21457.85	61	0	160
2024.12.30	07:21:00	21458.15	21458.85	21456.55	21456.75	33	0	160
2024.12.30	07:22:00	21456.95	21459.05	21456.05	21456.05	42	0	160
2024.12.30	07:23:00	21455.95	21457.75	21455.55	21457.55	46	0	160
2024.12.30	07:24:00	21457.65	21458.55	21456.65	21458.25	36	0	160
2024.12.30	07:25:00	21458.45	21462.05	21455.55	21456.65	67	0	160
2024.12.30	07:26:00	21457.15	21457.25	21455.25	21455.65	38	0	190
2024.12.30	07:27:00	21455.25	21456.55	21447.95	21449.55	52	0	180
2024.12.30	07:28:00	21449.45	21450.95	21448.85	21450.85	38	0	230
2024.12.30	07:29:00	21450.65	21454.05	21450.55	21452.35	60	0	230
2024.12.30	07:30:00	21452.15	21453.85	21438.35	21443.15	111	0	230
2024.12.30	07:31:00	21441.85	21446.15	21441.85	21443.35	55	0	290
2024.12.30	07:32:00	21443.55	21444.65	21433.35	21434.65	102	0	290
2024.12.30	07:33:00	21434.55	21435.25	21426.55	21427.85	116	0	290
2024.12.30	07:34:00	21427.75	21431.35	21427.55	21430.25	69	0	290
2024.12.30	07:35:00	21431.15	21437.75	21427.65	21436.65	91	0	290
2024.12.30	07:36:00	21436.85	21436.85	21432.25	21434.85	71	0	290
2024.12.30	07:37:00	21434.55	21434.85	21432.55	21432.65	48	0	290
2024.12.30	07:38:00	21432.75	21434.65	21430.85	21432.25	56	0	280
2024.12.30	07:39:00	21432.25	21432.55	21428.05	21430.45	70	0	280
2024.12.30	07:40:00	21430.85	21433.35	21429.85	21431.15	77	0	270
2024.12.30	07:41:00	21431.15	21433.15	21430.65	21432.75	42	0	250
2024.12.30	07:42:00	21432.85	21436.65	21431.65	21431.95	59	0	240
2024.12.30	07:43:00	21431.15	21432.95	21430.55	21431.65	51	0	230
2024.12.30	07:44:00	21431.95	21433.05	21430.75	21430.75	59	0	220
2024.12.30	07:45:00	21430.35	21433.95	21429.75	21433.85	61	0	190
2024.12.30	07:46:00	21433.95	21434.05	21429.65	21430.75	50	0	200
2024.12.30	07:47:00	21430.95	21432.05	21430.75	21432.05	40	0	180
2024.12.30	07:48:00	21431.95	21433.75	21431.15	21432.15	47	0	170
2024.12.30	07:49:00	21431.45	21432.45	21431.45	21432.15	23	0	170
2024.12.30	07:50:00	21432.25	21437.05	21432.15	21436.95	49	0	170
2024.12.30	07:51:00	21436.85	21438.85	21434.65	21438.65	34	0	160
2024.12.30	07:52:00	21438.45	21438.45	21435.35	21435.75	38	0	180
2024.12.30	07:53:00	21435.05	21437.55	21434.95	21437.45	33	0	200
2024.12.30	07:54:00	21437.55	21439.75	21437.55	21438.65	41	0	210
2024.12.30	07:55:00	21438.55	21440.75	21438.25	21438.55	49	0	200
2024.12.30	07:56:00	21437.95	21437.95	21434.35	21434.35	55	0	180
2024.12.30	07:57:00	21434.45	21436.95	21434.15	21435.35	49	0	170
2024.12.30	07:58:00	21435.75	21437.45	21435.45	21436.95	38	0	160
2024.12.30	07:59:00	21437.25	21437.55	21435.65	21436.55	39	0	160
2024.12.30	08:00:00	21435.45	21435.45	21429.45	21434.05	113	0	160
2024.12.30	08:01:00	21434.05	21438.65	21434.05	21437.75	60	0	210
2024.12.30	08:02:00	21438.35	21439.15	21438.05	21438.55	51	0	230
2024.12.30	08:03:00	21439.15	21441.25	21439.15	21441.25	44	0	230
2024.12.30	08:04:00	21444.25	21445.75	21442.85	21444.75	66	0	240
2024.12.30	08:05:00	21444.35	21444.35	21442.35	21443.35	60	0	220
2024.12.30	08:06:00	21442.75	21445.35	21442.55	21445.35	38	0	190
2024.12.30	08:07:00	21446.25	21451.85	21445.65	21450.25	63	0	190
2024.12.30	08:08:00	21450.25	21450.25	21446.05	21446.85	54	0	220
2024.12.30	08:09:00	21447.15	21450.05	21447.05	21449.35	48	0	190
2024.12.30	08:10:00	21449.25	21450.95	21448.85	21448.95	59	0	200
2024.12.30	08:11:00	21448.85	21451.35	21447.85	21451.25	56	0	200
2024.12.30	08:12:00	21451.05	21456.55	21450.55	21455.75	76	0	200
2024.12.30	08:13:00	21455.65	21459.75	21455.25	21458.75	79	0	200
2024.12.30	08:14:00	21458.75	21459.05	21457.05	21457.25	29	0	240
2024.12.30	08:15:00	21457.35	21460.05	21456.15	21460.05	76	0	230
2024.12.30	08:16:00	21459.85	21464.55	21459.75	21461.95	61	0	230
2024.12.30	08:17:00	21461.45	21461.55	21459.35	21459.65	40	0	210
2024.12.30	08:18:00	21459.55	21459.55	21452.85	21452.95	66	0	160
2024.12.30	08:19:00	21452.85	21457.05	21452.85	21455.35	56	0	170
2024.12.30	08:20:00	21455.25	21457.95	21455.25	21456.05	39	0	200
2024.12.30	08:21:00	21455.95	21457.35	21454.75	21456.65	56	0	190
2024.12.30	08:22:00	21456.55	21458.35	21454.95	21458.05	38	0	180
2024.12.30	08:23:00	21457.95	21459.35	21456.25	21458.05	58	0	200
2024.12.30	08:24:00	21458.05	21461.85	21457.85	21460.45	68	0	170
2024.12.30	08:25:00	21460.55	21461.85	21457.85	21459.85	57	0	190
2024.12.30	08:26:00	21460.25	21463.55	21458.75	21461.65	44	0	220
2024.12.30	08:27:00	21461.65	21464.45	21461.65	21464.15	39	0	220
2024.12.30	08:28:00	21464.05	21465.25	21463.05	21464.45	41	0	210
2024.12.30	08:29:00	21464.35	21465.25	21463.05	21463.55	57	0	200
2024.12.30	08:30:00	21464.15	21464.15	21460.05	21463.25	67	0	190
2024.12.30	08:31:00	21463.15	21463.95	21459.45	21459.45	52	0	210
2024.12.30	08:32:00	21459.55	21462.25	21459.05	21462.15	47	0	200
2024.12.30	08:33:00	21462.25	21465.85	21460.65	21465.45	58	0	200
2024.12.30	08:34:00	21464.95	21465.15	21460.75	21461.15	60	0	220
2024.12.30	08:35:00	21460.75	21463.15	21457.35	21457.35	52	0	220
2024.12.30	08:36:00	21459.75	21462.25	21459.35	21461.95	42	0	220
2024.12.30	08:37:00	21462.05	21462.15	21458.25	21458.25	28	0	220
2024.12.30	08:38:00	21458.65	21462.35	21458.65	21460.75	31	0	220
2024.12.30	08:39:00	21460.85	21461.05	21457.45	21457.85	35	0	220
2024.12.30	08:40:00	21458.25	21458.85	21457.45	21457.95	36	0	200
2024.12.30	08:41:00	21458.05	21458.95	21451.05	21452.25	51	0	170
2024.12.30	08:42:00	21452.95	21454.65	21452.55	21454.35	61	0	240
2024.12.30	08:43:00	21454.35	21454.35	21445.65	21446.35	71	0	240
2024.12.30	08:44:00	21446.35	21446.65	21438.05	21438.05	95	0	270
2024.12.30	08:45:00	21438.05	21441.55	21425.25	21425.35	141	0	280
2024.12.30	08:46:00	21426.55	21436.35	21426.05	21435.85	96	0	290
2024.12.30	08:47:00	21436.25	21436.25	21433.55	21434.65	53	0	290
2024.12.30	08:48:00	21434.35	21434.55	21432.65	21434.15	43	0	290
2024.12.30	08:49:00	21434.05	21439.25	21433.85	21435.35	73	0	290
2024.12.30	08:50:00	21435.75	21441.05	21435.75	21436.75	89	0	280
2024.12.30	08:51:00	21436.75	21437.75	21432.35	21434.25	90	0	290
2024.12.30	08:52:00	21433.75	21434.35	21431.55	21431.75	78	0	290
2024.12.30	08:53:00	21431.15	21433.05	21429.25	21431.75	70	0	290
2024.12.30	08:54:00	21431.25	21433.85	21429.55	21429.75	55	0	290
2024.12.30	08:55:00	21429.65	21430.15	21428.55	21428.55	53	0	280
2024.12.30	08:56:00	21428.55	21432.75	21427.95	21432.75	80	0	270
2024.12.30	08:57:00	21433.15	21438.05	21432.95	21435.95	97	0	260
2024.12.30	08:58:00	21435.95	21436.55	21432.35	21432.35	69	0	240
2024.12.30	08:59:00	21431.85	21433.85	21429.25	21433.45	79	0	220
2024.12.30	09:00:00	21432.35	21434.55	21430.15	21432.85	137	0	220
2024.12.30	09:01:00	21432.65	21432.65	21420.25	21422.05	167	0	280
2024.12.30	09:02:00	21421.35	21422.15	21418.35	21419.35	129	0	290
2024.12.30	09:03:00	21419.35	21420.35	21410.55	21417.85	184	0	290
2024.12.30	09:04:00	21418.05	21424.35	21417.85	21423.05	113	0	290
2024.12.30	09:05:00	21421.55	21426.25	21416.35	21416.35	121	0	290
2024.12.30	09:06:00	21416.55	21419.55	21413.55	21417.65	98	0	290
2024.12.30	09:07:00	21417.55	21422.25	21416.75	21422.05	100	0	290
2024.12.30	09:08:00	21422.15	21424.55	21420.85	21422.75	83	0	290
2024.12.30	09:09:00	21422.55	21423.65	21419.85	21419.85	101	0	290
2024.12.30	09:10:00	21419.65	21420.75	21415.35	21419.25	118	0	290
2024.12.30	09:11:00	21418.85	21430.65	21418.75	21429.25	121	0	290
2024.12.30	09:12:00	21428.75	21430.05	21422.25	21423.25	124	0	290
2024.12.30	09:13:00	21423.05	21423.15	21417.25	21420.15	96	0	290
2024.12.30	09:14:00	21419.25	21423.65	21416.85	21422.75	101	0	290
2024.12.30	09:15:00	21421.55	21425.75	21418.25	21425.65	83	0	290
2024.12.30	09:16:00	21425.15	21429.65	21422.25	21423.65	118	0	290
2024.12.30	09:17:00	21423.05	21423.75	21418.85	21420.25	80	0	290
2024.12.30	09:18:00	21419.35	21420.65	21413.35	21413.55	113	0	290
2024.12.30	09:19:00	21413.65	21417.15	21409.35	21410.85	108	0	290
2024.12.30	09:20:00	21410.65	21412.35	21401.55	21407.35	174	0	290
2024.12.30	09:21:00	21407.55	21408.25	21403.35	21404.05	114	0	290
2024.12.30	09:22:00	21404.25	21406.35	21402.75	21404.85	107	0	290
2024.12.30	09:23:00	21404.85	21406.65	21402.15	21405.55	89	0	290
2024.12.30	09:24:00	21405.75	21406.65	21402.25	21404.15	94	0	290
2024.12.30	09:25:00	21405.55	21407.65	21405.55	21406.75	97	0	290
2024.12.30	09:26:00	21406.15	21407.05	21404.25	21406.25	64	0	290
2024.12.30	09:27:00	21406.25	21406.65	21399.35	21401.65	118	0	280
2024.12.30	09:28:00	21401.45	21407.25	21397.85	21401.85	114	0	280
2024.12.30	09:29:00	21402.05	21403.15	21397.05	21398.75	114	0	290
2024.12.30	09:30:00	21398.15	21405.75	21397.05	21405.05	160	0	290
2024.12.30	09:31:00	21405.15	21405.85	21393.05	21395.65	170	0	290
2024.12.30	09:32:00	21395.55	21398.55	21393.05	21394.15	126	0	290
2024.12.30	09:33:00	21394.05	21400.05	21393.35	21396.85	113	0	290
2024.12.30	09:34:00	21396.75	21400.15	21394.75	21395.65	114	0	290
2024.12.30	09:35:00	21395.55	21402.05	21390.75	21396.85	142	0	290
2024.12.30	09:36:00	21397.05	21399.35	21394.85	21394.85	99	0	290
2024.12.30	09:37:00	21395.15	21402.15	21395.15	21401.85	79	0	290
2024.12.30	09:38:00	21401.65	21402.05	21397.65	21398.65	78	0	290
2024.12.30	09:39:00	21398.75	21406.35	21398.35	21405.55	108	0	290
2024.12.30	09:40:00	21405.65	21410.25	21404.55	21404.75	133	0	280
2024.12.30	09:41:00	21404.85	21407.85	21403.95	21405.75	72	0	280
2024.12.30	09:42:00	21405.85	21407.95	21405.05	21406.85	85	0	280
2024.12.30	09:43:00	21406.65	21410.15	21406.65	21408.45	55	0	280
2024.12.30	09:44:00	21408.15	21408.15	21399.65	21399.75	113	0	280
2024.12.30	09:45:00	21399.75	21409.15	21399.75	21406.25	120	0	280
2024.12.30	09:46:00	21406.55	21414.15	21405.55	21412.85	110	0	290
2024.12.30	09:47:00	21412.85	21417.85	21412.05	21417.65	111	0	290
2024.12.30	09:48:00	21417.35	21417.55	21406.55	21407.05	122	0	290
2024.12.30	09:49:00	21407.15	21412.35	21406.55	21408.35	95	0	290
2024.12.30	09:50:00	21408.75	21411.75	21407.75	21409.65	92	0	290
2024.12.30	09:51:00	21409.25	21411.55	21405.75	21407.55	73	0	290
2024.12.30	09:52:00	21408.15	21411.15	21407.85	21409.85	66	0	290
2024.12.30	09:53:00	21409.05	21410.65	21402.35	21402.35	82	0	290
2024.12.30	09:54:00	21402.35	21408.25	21402.35	21406.05	95	0	290
2024.12.30	09:55:00	21406.15	21406.55	21402.75	21403.85	105	0	290
2024.12.30	09:56:00	21403.85	21411.25	21403.05	21410.55	97	0	280
2024.12.30	09:57:00	21409.15	21414.65	21408.05	21412.35	111	0	290
2024.12.30	09:58:00	21412.65	21412.65	21410.35	21412.25	103	0	290
2024.12.30	09:59:00	21412.65	21413.25	21409.15	21410.15	113	0	290
2024.12.30	10:00:00	21406.35	21407.85	21397.65	21407.85	219	0	290
2024.12.30	10:01:00	21409.55	21413.15	21403.85	21409.55	210	0	290
2024.12.30	10:02:00	21409.75	21420.65	21408.75	21418.05	190	0	290
2024.12.30	10:03:00	21418.05	21422.55	21415.25	21421.25	178	0	290
2024.12.30	10:04:00	21420.75	21420.75	21412.05	21420.55	215	0	290
2024.12.30	10:05:00	21419.15	21438.35	21418.55	21436.55	243	0	290
2024.12.30	10:06:00	21436.55	21436.55	21422.75	21424.25	221	0	290
2024.12.30	10:07:00	21423.75	21427.35	21417.85	21421.15	213	0	290
2024.12.30	10:08:00	21421.15	21426.55	21414.85	21424.65	191	0	290
2024.12.30	10:09:00	21424.55	21429.65	21422.55	21423.55	191	0	290
2024.12.30	10:10:00	21423.55	21423.85	21416.55	21418.75	160	0	290
2024.12.30	10:11:00	21418.25	21422.65	21416.35	21420.05	156	0	290
2024.12.30	10:12:00	21419.75	21419.75	21406.05	21411.25	199	0	290
2024.12.30	10:13:00	21412.55	21420.65	21412.15	21415.65	187	0	290
2024.12.30	10:14:00	21415.75	21422.85	21412.55	21422.85	178	0	290
2024.12.30	10:15:00	21422.55	21433.65	21421.25	21432.75	222	0	290
2024.12.30	10:16:00	21432.85	21433.85	21428.05	21432.15	178	0	290
2024.12.30	10:17:00	21431.75	21433.05	21426.35	21430.75	138	0	290
2024.12.30	10:18:00	21430.35	21431.55	21428.05	21430.75	152	0	290
2024.12.30	10:19:00	21431.05	21434.35	21428.25	21430.65	167	0	290
2024.12.30	10:20:00	21431.05	21433.25	21426.35	21426.55	139	0	290
2024.12.30	10:21:00	21426.35	21431.55	21423.75	21430.15	137	0	290
2024.12.30	10:22:00	21430.05	21432.75	21428.65	21432.35	127	0	290
2024.12.30	10:23:00	21430.85	21434.55	21429.85	21430.15	105	0	290
2024.12.30	10:24:00	21430.15	21436.35	21429.25	21432.15	122	0	290
2024.12.30	10:25:00	21432.35	21434.35	21428.65	21433.15	116	0	290
2024.12.30	10:26:00	21432.85	21435.55	21431.65	21432.65	102	0	290
2024.12.30	10:27:00	21432.15	21439.25	21430.35	21436.15	142	0	290
2024.12.30	10:28:00	21436.15	21439.65	21434.85	21439.15	110	0	290
2024.12.30	10:29:00	21439.15	21443.55	21436.65	21440.55	136	0	290
2024.12.30	10:30:00	21441.15	21445.75	21440.65	21445.15	137	0	290
2024.12.30	10:31:00	21445.55	21449.65	21441.35	21441.55	153	0	290
2024.12.30	10:32:00	21441.35	21444.65	21440.25	21444.65	119	0	290
2024.12.30	10:33:00	21444.65	21444.65	21436.55	21440.25	147	0	290
2024.12.30	10:34:00	21440.15	21444.05	21439.35	21444.05	101	0	290
2024.12.30	10:35:00	21443.75	21444.75	21438.05	21440.35	113	0	290
2024.12.30	10:36:00	21440.25	21445.25	21440.15	21443.35	103	0	290
2024.12.30	10:37:00	21444.15	21446.75	21439.75	21442.65	122	0	290
2024.12.30	10:38:00	21442.35	21444.15	21440.85	21444.05	83	0	290
2024.12.30	10:39:00	21444.35	21445.65	21439.35	21442.05	87	0	290
2024.12.30	10:40:00	21441.75	21443.65	21441.05	21442.15	72	0	280
2024.12.30	10:41:00	21442.55	21446.85	21441.15	21444.15	91	0	270
2024.12.30	10:42:00	21444.15	21444.15	21440.85	21440.95	84	0	280
2024.12.30	10:43:00	21440.55	21440.55	21434.45	21436.85	102	0	270
2024.12.30	10:44:00	21436.95	21437.55	21433.95	21436.85	89	0	260
2024.12.30	10:45:00	21436.45	21444.45	21436.45	21442.85	109	0	260
2024.12.30	10:46:00	21442.95	21442.95	21435.95	21436.35	96	0	280
2024.12.30	10:47:00	21436.45	21438.95	21433.45	21433.65	91	0	270
2024.12.30	10:48:00	21433.95	21438.55	21433.85	21434.55	69	0	270
2024.12.30	10:49:00	21434.35	21435.65	21426.05	21426.05	125	0	270
2024.12.30	10:50:00	21425.65	21431.05	21422.75	21428.85	166	0	290
2024.12.30	10:51:00	21429.15	21430.05	21422.55	21427.35	113	0	290
2024.12.30	10:52:00	21427.15	21428.85	21423.05	21428.55	111	0	290
2024.12.30	10:53:00	21428.55	21433.35	21428.35	21431.85	104	0	290
2024.12.30	10:54:00	21431.85	21434.35	21430.05	21433.55	102	0	290
2024.12.30	10:55:00	21432.15	21438.75	21430.85	21436.85	106	0	280
2024.12.30	10:56:00	21437.85	21437.85	21428.05	21428.05	127	0	290
2024.12.30	10:57:00	21427.85	21429.85	21425.85	21429.85	109	0	290
2024.12.30	10:58:00	21429.85	21431.05	21425.75	21428.05	104	0	280
2024.12.30	10:59:00	21427.85	21428.85	21424.15	21428.85	98	0	290
2024.12.30	11:00:00	21429.25	21438.35	21429.25	21434.05	146	0	290
2024.12.30	11:01:00	21434.55	21436.35	21429.85	21430.55	116	0	290
2024.12.30	11:02:00	21430.05	21434.15	21428.65	21434.15	152	0	290
2024.12.30	11:03:00	21434.25	21437.35	21429.05	21433.25	170	0	290
2024.12.30	11:04:00	21433.15	21433.15	21422.85	21426.75	136	0	290
2024.12.30	11:05:00	21426.35	21427.85	21419.65	21423.15	157	0	290
2024.12.30	11:06:00	21423.15	21423.15	21416.15	21416.25	200	0	290
2024.12.30	11:07:00	21415.75	21419.85	21413.75	21415.05	165	0	290
2024.12.30	11:08:00	21415.15	21418.55	21413.15	21417.15	176	0	290
2024.12.30	11:09:00	21415.85	21417.55	21413.55	21414.75	136	0	290
2024.12.30	11:10:00	21414.55	21421.25	21413.35	21419.15	159	0	290
2024.12.30	11:11:00	21419.15	21421.55	21417.25	21417.35	113	0	290
2024.12.30	11:12:00	21416.35	21419.15	21412.65	21416.25	146	0	290
2024.12.30	11:13:00	21416.65	21423.25	21415.05	21420.15	120	0	290
2024.12.30	11:14:00	21419.85	21421.05	21417.35	21418.15	124	0	290
2024.12.30	11:15:00	21417.75	21418.05	21413.75	21416.25	115	0	290
2024.12.30	11:16:00	21415.85	21420.25	21415.15	21415.85	123	0	290
2024.12.30	11:17:00	21416.15	21417.75	21413.55	21414.35	92	0	290
2024.12.30	11:18:00	21416.35	21417.15	21405.35	21406.15	118	0	290
2024.12.30	11:19:00	21406.05	21407.85	21400.25	21400.25	144	0	290
2024.12.30	11:20:00	21399.35	21413.65	21399.35	21413.55	142	0	290
2024.12.30	11:21:00	21413.65	21416.25	21410.75	21411.25	98	0	290
2024.12.30	11:22:00	21410.05	21410.85	21407.65	21409.75	107	0	290
2024.12.30	11:23:00	21409.85	21414.15	21409.05	21413.25	92	0	290
2024.12.30	11:24:00	21413.65	21419.65	21412.55	21419.55	94	0	290
2024.12.30	11:25:00	21419.25	21421.85	21417.25	21421.35	102	0	280
2024.12.30	11:26:00	21421.55	21423.65	21420.75	21423.35	66	0	270
2024.12.30	11:27:00	21423.25	21430.65	21422.95	21430.45	101	0	270
2024.12.30	11:28:00	21429.85	21432.85	21426.55	21427.85	113	0	280
2024.12.30	11:29:00	21427.65	21428.25	21422.65	21423.35	115	0	290
2024.12.30	11:30:00	21423.15	21425.85	21420.65	21423.05	110	0	290
2024.12.30	11:31:00	21422.75	21422.75	21417.65	21418.35	101	0	290
2024.12.30	11:32:00	21418.15	21421.15	21415.65	21416.05	102	0	290
2024.12.30	11:33:00	21415.15	21421.55	21412.35	21420.15	125	0	280
2024.12.30	11:34:00	21420.05	21424.25	21419.85	21420.65	100	0	280
2024.12.30	11:35:00	21420.75	21426.15	21420.35	21423.45	116	0	280
2024.12.30	11:36:00	21423.35	21426.45	21421.35	21425.25	108	0	280
2024.12.30	11:37:00	21424.75	21427.65	21421.55	21421.55	131	0	290
2024.12.30	11:38:00	21421.65	21422.35	21416.85	21419.65	101	0	290
2024.12.30	11:39:00	21419.25	21421.55	21417.75	21421.25	85	0	290
2024.12.30	11:40:00	21421.55	21422.65	21419.35	21420.35	78	0	290
2024.12.30	11:41:00	21420.15	21421.35	21415.85	21420.35	95	0	290
2024.12.30	11:42:00	21420.05	21420.35	21412.75	21413.85	117	0	290
2024.12.30	11:43:00	21414.05	21420.75	21413.85	21420.75	102	0	290
2024.12.30	11:44:00	21420.65	21420.65	21416.25	21419.35	84	0	290
2024.12.30	11:45:00	21419.65	21419.65	21413.35	21418.25	83	0	290
2024.12.30	11:46:00	21418.35	21419.15	21413.65	21413.65	92	0	280
2024.12.30	11:47:00	21413.75	21417.15	21409.65	21417.15	106	0	280
2024.12.30	11:48:00	21417.25	21423.05	21417.25	21418.65	105	0	290
2024.12.30	11:49:00	21418.35	21419.85	21415.65	21419.65	85	0	290
2024.12.30	11:50:00	21419.55	21425.35	21419.25	21425.35	110	0	290
2024.12.30	11:51:00	21425.15	21428.75	21425.05	21427.75	94	0	290
2024.12.30	11:52:00	21428.15	21431.05	21427.35	21427.65	116	0	290
2024.12.30	11:53:00	21427.55	21428.75	21425.95	21425.95	118	0	280
2024.12.30	11:54:00	21426.15	21427.65	21423.85	21424.25	94	0	270
2024.12.30	11:55:00	21423.45	21429.05	21423.45	21428.75	93	0	250
2024.12.30	11:56:00	21428.95	21429.85	21423.25	21425.05	106	0	250
2024.12.30	11:57:00	21424.95	21427.95	21421.55	21421.55	67	0	260
2024.12.30	11:58:00	21421.55	21422.15	21417.45	21420.25	72	0	260
2024.12.30	11:59:00	21419.75	21422.75	21419.75	21420.95	72	0	260
2024.12.30	12:00:00	21420.95	21422.65	21417.65	21420.45	92	0	270
2024.12.30	12:01:00	21419.95	21422.25	21416.65	21422.15	75	0	270
2024.12.30	12:02:00	21421.65	21424.25	21419.75	21423.85	92	0	260
2024.12.30	12:03:00	21423.95	21428.35	21421.25	21427.05	85	0	260
2024.12.30	12:04:00	21427.35	21427.95	21425.85	21426.75	93	0	270
2024.12.30	12:05:00	21426.75	21429.25	21426.25	21428.35	94	0	250
2024.12.30	12:06:00	21428.25	21429.85	21426.05	21429.85	107	0	230
2024.12.30	12:07:00	21430.05	21434.05	21428.85	21433.05	103	0	240
2024.12.30	12:08:00	21432.35	21433.55	21428.75	21431.55	80	0	230
2024.12.30	12:09:00	21431.55	21433.75	21430.05	21431.95	88	0	240
2024.12.30	12:10:00	21431.75	21431.95	21429.15	21431.75	91	0	260
2024.12.30	12:11:00	21431.55	21436.15	21431.55	21435.05	81	0	260
2024.12.30	12:12:00	21435.05	21437.95	21434.65	21437.85	91	0	230
2024.12.30	12:13:00	21437.85	21441.65	21437.55	21438.15	94	0	200
2024.12.30	12:14:00	21437.75	21438.25	21433.15	21434.05	96	0	200
2024.12.30	12:15:00	21433.85	21437.65	21433.25	21434.35	87	0	200
2024.12.30	12:16:00	21434.75	21436.45	21433.75	21435.75	68	0	210
2024.12.30	12:17:00	21435.65	21436.95	21434.65	21436.65	84	0	220
2024.12.30	12:18:00	21436.95	21436.95	21434.65	21435.95	79	0	220
2024.12.30	12:19:00	21435.45	21438.25	21434.65	21438.05	68	0	200
2024.12.30	12:20:00	21437.95	21439.55	21436.25	21437.85	91	0	190
2024.12.30	12:21:00	21437.75	21437.75	21435.55	21436.45	65	0	180
2024.12.30	12:22:00	21436.65	21437.05	21432.45	21435.35	64	0	170
2024.12.30	12:23:00	21435.05	21435.55	21430.65	21433.15	75	0	170
